Invoice_ID,Order_Date,Customer_ID,Product_ID,Salesperson_ID,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Cost_Amount,Profit,Payment_Mode,Delivery_Days,Return_Flag,Profit_Margin,Year,Month,Quarter
INV002136,2025-05-17,CUST166,PROD014,SP07,134,193.05,5.0,24575.26,16372.12,8203.14,Credit Card,1,0,33.37966719375502,2025,May,2
INV002137,2025-08-30,CUST191,PROD065,SP15,136,98.37,0.0,13378.32,8109.68,5268.64,Bank Transfer,2,0,39.38192538375521,2025,August,3
INV002138,2025-07-12,CUST003,PROD017,SP20,95,56.38,0.0,5356.1,3972.9,1383.2,Bank Transfer,3,0,25.824760553387726,2025,July,3
INV002139,2025-10-03,CUST039,PROD046,SP16,31,59.42,0.0,1842.02,1386.32,455.7,Cash,1,0,24.739145069000337,2025,October,4
INV002140,2024-12-26,CUST134,PROD057,SP12,34,92.24,5.0,2979.35,2598.62,380.73,Credit Card,6,0,12.778961854095694,2024,December,4
INV002141,2025-03-18,CUST007,PROD040,SP08,76,173.37,0.0,13176.12,8255.12,4921.0,Cheque,2,0,37.347868720078445,2025,March,1
INV002142,2024-11-03,CUST197,PROD052,SP05,88,141.5,0.0,12452.0,8126.8,4325.2,Cheque,6,0,34.734982332155475,2024,November,4
INV002143,2025-11-20,CUST124,PROD015,SP12,46,28.02,0.0,1288.92,964.16,324.76,Credit Card,6,0,25.196288365453245,2025,November,4
INV002144,2025-04-03,CUST038,PROD097,SP06,105,221.74,0.0,23282.7,13113.45,10169.25,Cheque,2,0,43.677279696942364,2025,April,2
INV002145,2024-03-02,CUST087,PROD089,SP18,112,37.72,0.0,4224.64,2578.24,1646.4,Bank Transfer,5,0,38.97136797454931,2024,March,1
INV002146,2025-07-24,CUST187,PROD069,SP02,12,173.84,10.0,1877.47,1506.6,370.87,Cash,1,0,19.753711111229475,2025,July,3
INV002147,2024-12-25,CUST114,PROD088,SP10,112,179.46,5.0,19094.54,12905.76,6188.78,Credit Card,4,0,32.41125473564694,2024,December,4
INV002148,2025-06-25,CUST191,PROD001,SP19,110,34.11,0.0,3752.1,3038.2,713.9,Cheque,5,0,19.02667839343301,2025,June,2
INV002149,2025-07-15,CUST012,PROD069,SP09,48,173.84,0.0,8344.32,6026.4,2317.92,Bank Transfer,6,0,27.778416935112748,2025,July,3
INV002150,2024-10-28,CUST103,PROD100,SP05,56,50.95,0.0,2853.2,2195.76,657.44,Credit Card,6,0,23.04219823356232,2024,October,4
INV002151,2025-10-01,CUST048,PROD032,SP11,85,151.05,0.0,12839.25,7287.9,5551.35,Cheque,1,0,43.237338629592855,2025,October,4
INV002152,2024-03-21,CUST155,PROD003,SP02,97,74.01,15.0,6102.12,4581.31,1520.81,Bank Transfer,2,0,24.922649833172734,2024,March,1
INV002153,2025-04-18,CUST001,PROD059,SP04,107,12.05,10.0,1160.42,723.32,437.1,Bank Transfer,1,0,37.66739628755106,2025,April,2
INV002154,2025-04-08,CUST189,PROD022,SP18,20,94.64,0.0,1892.8,1253.0,639.8,Credit Card,6,0,33.80177514792899,2025,April,2
INV002155,2024-07-12,CUST071,PROD081,SP03,24,133.26,5.0,3038.33,2060.88,977.45,Credit Card,1,0,32.170633209690855,2024,July,3
INV002156,2024-09-21,CUST027,PROD078,SP02,89,13.95,0.0,1241.55,918.48,323.07,Credit Card,6,0,26.021505376344084,2024,September,3
INV002157,2025-10-18,CUST083,PROD088,SP20,130,179.46,5.0,22163.31,14979.9,7183.41,Credit Card,3,0,32.411268894402504,2025,October,4
INV002158,2024-03-03,CUST089,PROD061,SP03,93,80.97,0.0,7530.21,4253.82,3276.39,Bank Transfer,4,0,43.50994195381005,2024,March,1
INV002159,2025-07-07,CUST119,PROD041,SP12,124,112.78,0.0,13984.72,10797.92,3186.8,Bank Transfer,4,0,22.787728320624225,2025,July,3
INV002160,2024-01-18,CUST140,PROD072,SP01,50,230.13,0.0,11506.5,6502.0,5004.5,Credit Card,1,0,43.492808412636336,2024,January,1
INV002161,2024-04-07,CUST019,PROD071,SP07,46,90.5,0.0,4163.0,2846.48,1316.52,Cheque,3,0,31.624309392265193,2024,April,2
INV002162,2025-03-29,CUST136,PROD096,SP19,36,62.46,0.0,2248.56,1376.64,871.92,Cash,1,0,38.776817162984315,2025,March,1
INV002163,2025-10-13,CUST041,PROD087,SP16,86,108.37,5.0,8853.83,6094.82,2759.01,Bank Transfer,6,0,31.16176840982942,2025,October,4
INV002164,2024-01-24,CUST061,PROD055,SP20,123,39.6,0.0,4870.8,3229.98,1640.82,Cash,1,0,33.686868686868685,2024,January,1
INV002165,2025-03-20,CUST174,PROD074,SP19,125,200.44,0.0,25055.0,16878.75,8176.25,Credit Card,4,0,32.63320694472161,2025,March,1
INV002166,2024-11-26,CUST019,PROD015,SP06,60,28.02,0.0,1681.2,1257.6,423.6,Bank Transfer,5,0,25.196288365453253,2024,November,4
INV002167,2024-11-23,CUST092,PROD003,SP02,56,74.01,0.0,4144.56,2644.88,1499.68,Cheque,3,0,36.184299418997426,2024,November,4
INV002168,2025-08-18,CUST034,PROD050,SP01,77,34.74,0.0,2674.98,1536.15,1138.83,Bank Transfer,6,0,42.573402417962,2025,August,3
INV002169,2024-11-08,CUST040,PROD052,SP18,20,141.5,0.0,2830.0,1847.0,983.0,Credit Card,4,0,34.734982332155475,2024,November,4
INV002170,2025-09-05,CUST023,PROD003,SP13,21,74.01,0.0,1554.21,991.83,562.38,Cash,6,0,36.18429941899743,2025,September,3
INV002171,2025-02-26,CUST078,PROD058,SP15,48,56.8,0.0,2726.4,1893.12,833.28,Credit Card,2,0,30.56338028169014,2025,February,1
INV002172,2024-09-04,CUST029,PROD016,SP05,9,47.33,0.0,425.97,334.89,91.08,Bank Transfer,2,0,21.381787449820408,2024,September,3
INV002173,2024-05-20,CUST049,PROD089,SP18,18,37.72,0.0,678.96,414.36,264.6,Bank Transfer,6,0,38.97136797454932,2024,May,2
INV002174,2024-03-11,CUST175,PROD060,SP10,85,220.34,5.0,17792.46,12371.75,5420.71,Cash,2,0,30.466332367755783,2024,March,1
INV002175,2025-11-11,CUST187,PROD060,SP17,85,220.34,15.0,15919.56,12371.75,3547.81,Cash,1,0,22.285854634173308,2025,November,4
INV002176,2025-04-07,CUST033,PROD019,SP15,45,107.11,0.0,4819.95,3146.85,1673.1,Bank Transfer,6,1,34.711978340024274,2025,April,2
INV002177,2025-01-31,CUST166,PROD026,SP20,137,7.43,0.0,1017.91,785.01,232.9,Cheque,5,0,22.88021534320323,2025,January,1
INV002178,2025-03-07,CUST018,PROD095,SP06,70,92.42,5.0,6145.93,3822.0,2323.93,Cash,4,0,37.81250355926605,2025,March,1
INV002179,2024-05-28,CUST194,PROD040,SP19,61,173.37,10.0,9518.01,6625.82,2892.19,Cash,3,0,30.38649885847987,2024,May,2
INV002180,2024-08-03,CUST175,PROD060,SP09,7,220.34,5.0,1465.26,1018.85,446.41,Cheque,3,0,30.466265372698366,2024,August,3
INV002181,2025-01-27,CUST001,PROD035,SP10,144,188.04,0.0,27077.76,19303.2,7774.56,Credit Card,2,0,28.711976175281855,2025,January,1
INV002182,2024-08-09,CUST079,PROD072,SP03,148,230.13,5.0,32356.28,19245.92,13110.36,Credit Card,5,0,40.5187493741555,2024,August,3
INV002183,2025-09-15,CUST135,PROD027,SP16,17,54.97,0.0,934.49,669.8,264.69,Cheque,2,0,28.324540658541018,2025,September,3
INV002184,2025-06-28,CUST132,PROD092,SP04,20,81.11,10.0,1459.98,1130.6,329.38,Cheque,2,0,22.56058302168523,2025,June,2
INV002185,2024-01-25,CUST072,PROD081,SP18,62,133.26,0.0,8262.12,5323.94,2938.18,Cheque,1,0,35.56205913252288,2024,January,1
INV002186,2024-01-12,CUST011,PROD013,SP03,31,39.38,0.0,1220.78,781.2,439.58,Cheque,1,0,36.00812595226003,2024,January,1
INV002187,2025-08-15,CUST067,PROD022,SP06,95,94.64,15.0,7642.18,5951.75,1690.43,Credit Card,5,0,22.11973546815176,2025,August,3
INV002188,2025-12-14,CUST006,PROD039,SP11,116,246.02,5.0,27111.4,16771.28,10340.12,Cash,4,0,38.13938048201126,2025,December,4
INV002189,2024-01-16,CUST070,PROD093,SP09,148,87.26,0.0,12914.48,7882.48,5032.0,Credit Card,2,0,38.96401558560624,2024,January,1
INV002190,2025-12-22,CUST019,PROD038,SP05,116,111.31,0.0,12911.96,9263.76,3648.2,Credit Card,2,0,28.254424580001796,2025,December,4
INV002191,2024-03-23,CUST124,PROD027,SP16,98,54.97,15.0,4579.0,3861.2,717.8,Credit Card,1,0,15.675911771129067,2024,March,1
INV002192,2024-01-18,CUST033,PROD033,SP14,8,217.43,0.0,1739.44,1057.76,681.68,Cash,3,0,39.18962424688405,2024,January,1
INV002193,2024-08-04,CUST065,PROD082,SP15,21,60.6,0.0,1272.6,849.03,423.57,Bank Transfer,4,0,33.28382838283829,2024,August,3
INV002194,2025-11-12,CUST173,PROD031,SP01,84,131.42,0.0,11039.28,7152.6,3886.68,Bank Transfer,3,0,35.20773093897428,2025,November,4
INV002195,2024-11-21,CUST171,PROD029,SP03,79,88.49,0.0,6990.71,4405.04,2585.67,Credit Card,2,0,36.98723019550232,2024,November,4
INV002196,2024-11-03,CUST192,PROD040,SP13,84,173.37,0.0,14563.08,9124.08,5439.0,Cash,6,0,37.347868720078445,2024,November,4
INV002197,2024-06-02,CUST102,PROD059,SP17,16,12.05,0.0,192.8,108.16,84.64,Credit Card,6,0,43.90041493775934,2024,June,2
INV002198,2024-01-31,CUST091,PROD072,SP03,108,230.13,0.0,24854.04,14044.32,10809.72,Bank Transfer,5,0,43.49280841263633,2024,January,1
INV002199,2024-07-25,CUST135,PROD063,SP15,93,100.92,10.0,8447.0,6009.66,2437.34,Bank Transfer,4,0,28.854504557831184,2024,July,3
INV002200,2024-03-07,CUST133,PROD025,SP11,70,122.66,15.0,7298.27,6866.3,431.97,Credit Card,2,0,5.918799934779064,2024,March,1
INV002201,2024-06-13,CUST063,PROD061,SP07,96,80.97,10.0,6995.81,4391.04,2604.77,Bank Transfer,3,0,37.2332867816593,2024,June,2
INV002202,2025-01-19,CUST053,PROD047,SP01,71,154.79,5.0,10440.59,9053.21,1387.38,Bank Transfer,5,0,13.288329490957887,2025,January,1
INV002203,2025-11-24,CUST120,PROD008,SP04,132,129.22,5.0,16204.19,10990.32,5213.87,Cheque,2,0,32.17606063616879,2025,November,4
INV002204,2025-05-05,CUST081,PROD073,SP07,50,220.0,0.0,11000.0,7355.0,3645.0,Credit Card,4,0,33.13636363636363,2025,May,2
INV002205,2025-07-25,CUST005,PROD069,SP14,139,173.84,0.0,24163.76,17451.45,6712.31,Credit Card,1,0,27.778416935112748,2025,July,3
INV002206,2025-04-28,CUST013,PROD083,SP12,14,52.71,0.0,737.94,569.24,168.7,Cheque,6,0,22.860937203566685,2025,April,2
INV002207,2025-09-06,CUST095,PROD046,SP13,41,59.42,10.0,2192.6,1833.52,359.08,Credit Card,4,1,16.376904132080636,2025,September,3
INV002208,2024-12-09,CUST095,PROD006,SP03,54,75.9,0.0,4098.6,2710.8,1387.8,Bank Transfer,3,0,33.86034255599473,2024,December,4
INV002209,2025-09-25,CUST035,PROD083,SP20,80,52.71,0.0,4216.8,3252.8,964.0,Bank Transfer,4,0,22.860937203566685,2025,September,3
INV002210,2025-10-17,CUST078,PROD007,SP06,40,210.04,5.0,7981.52,5390.0,2591.52,Cash,1,0,32.46900339784903,2025,October,4
INV002211,2024-04-18,CUST181,PROD098,SP11,52,113.41,0.0,5897.32,4870.32,1027.0,Credit Card,2,0,17.41469006260471,2024,April,2
INV002212,2025-07-11,CUST194,PROD081,SP08,62,133.26,0.0,8262.12,5323.94,2938.18,Cheque,1,0,35.56205913252288,2025,July,3
INV002213,2025-05-16,CUST012,PROD096,SP17,92,62.46,15.0,4884.37,3518.08,1366.29,Bank Transfer,5,0,27.972696581135338,2025,May,2
INV002214,2025-07-25,CUST046,PROD068,SP09,17,61.16,5.0,987.73,648.55,339.18,Bank Transfer,3,0,34.33934374778533,2025,July,3
INV002215,2025-09-21,CUST036,PROD081,SP07,38,133.26,0.0,5063.88,3263.06,1800.82,Credit Card,3,0,35.56205913252288,2025,September,3
INV002216,2025-10-14,CUST026,PROD014,SP11,84,193.05,0.0,16216.2,10263.12,5953.08,Bank Transfer,5,0,36.71069671069671,2025,October,4
INV002217,2024-10-11,CUST130,PROD054,SP02,7,217.35,15.0,1293.23,884.52,408.71,Credit Card,4,0,31.603813706765226,2024,October,4
INV002218,2025-01-27,CUST088,PROD056,SP16,90,128.07,10.0,10373.67,8173.8,2199.87,Cash,6,0,21.206284757467703,2025,January,1
INV002219,2024-08-25,CUST022,PROD052,SP18,51,141.5,5.0,6855.67,4709.85,2145.82,Cheque,3,0,31.299931297743328,2024,August,3
INV002220,2024-12-04,CUST019,PROD052,SP02,33,141.5,0.0,4669.5,3047.55,1621.95,Bank Transfer,5,0,34.734982332155475,2024,December,4
INV002221,2024-01-07,CUST169,PROD002,SP10,106,169.37,0.0,17953.22,14955.54,2997.68,Credit Card,6,0,16.69717187223239,2024,January,1
INV002222,2024-07-19,CUST020,PROD035,SP05,76,188.04,5.0,13576.49,10187.8,3388.69,Cheque,1,0,24.95998597575662,2024,July,3
INV002223,2024-09-06,CUST080,PROD028,SP06,143,79.26,5.0,10767.47,8339.76,2427.71,Cheque,4,0,22.546707815299232,2024,September,3
INV002224,2025-10-29,CUST079,PROD033,SP15,102,217.43,15.0,18851.18,13486.44,5364.74,Credit Card,2,0,28.458377671848655,2025,October,4
INV002225,2024-11-25,CUST051,PROD045,SP11,127,144.96,0.0,18409.92,12481.56,5928.36,Cash,2,0,32.20198675496689,2024,November,4
INV002226,2025-08-20,CUST071,PROD013,SP13,27,39.38,0.0,1063.26,680.4,382.86,Credit Card,1,0,36.00812595226003,2025,August,3
INV002227,2025-01-29,CUST116,PROD096,SP11,92,62.46,0.0,5746.32,3518.08,2228.24,Cash,1,0,38.77681716298431,2025,January,1
INV002228,2024-12-20,CUST147,PROD031,SP17,54,131.42,0.0,7096.68,4598.1,2498.58,Credit Card,5,0,35.20773093897428,2024,December,4
INV002229,2025-10-09,CUST106,PROD026,SP02,23,7.43,0.0,170.89,131.79,39.1,Credit Card,1,0,22.880215343203233,2025,October,4
INV002230,2024-03-24,CUST120,PROD094,SP05,149,37.44,0.0,5578.56,4021.51,1557.05,Bank Transfer,6,0,27.91132478632478,2024,March,1
INV002231,2025-10-20,CUST103,PROD087,SP17,17,108.37,0.0,1842.29,1204.79,637.5,Credit Card,4,0,34.603672603118945,2025,October,4
INV002232,2024-07-12,CUST196,PROD016,SP04,61,47.33,5.0,2742.77,2269.81,472.96,Credit Card,4,0,17.243881185808508,2024,July,3
INV002233,2025-03-26,CUST087,PROD026,SP15,11,7.43,0.0,81.73,63.03,18.7,Credit Card,4,0,22.88021534320323,2025,March,1
INV002234,2024-01-23,CUST153,PROD090,SP10,55,158.93,5.0,8304.09,6617.05,1687.04,Credit Card,3,0,20.315772107479564,2024,January,1
INV002235,2025-02-10,CUST103,PROD009,SP01,39,57.47,0.0,2241.33,1854.84,386.49,Cheque,2,0,17.24377936314599,2025,February,1
INV002236,2025-07-04,CUST189,PROD025,SP20,36,122.66,10.0,3974.18,3531.24,442.94,Cheque,3,0,11.145443839987117,2025,July,3
INV002237,2024-04-30,CUST016,PROD099,SP11,102,138.51,5.0,13421.62,9033.12,4388.5,Bank Transfer,1,0,32.697245190968005,2024,April,2
INV002238,2024-04-20,CUST096,PROD034,SP12,25,228.51,0.0,5712.75,3268.25,2444.5,Bank Transfer,4,0,42.79024987965516,2024,April,2
INV002239,2025-01-26,CUST170,PROD077,SP05,45,26.88,0.0,1209.6,776.25,433.35,Credit Card,6,0,35.82589285714286,2025,January,1
INV002240,2025-05-24,CUST067,PROD093,SP16,98,87.26,10.0,7696.33,5219.48,2476.85,Bank Transfer,1,0,32.18222191616004,2025,May,2
INV002241,2024-09-23,CUST025,PROD059,SP02,87,12.05,0.0,1048.35,588.12,460.23,Cash,3,0,43.900414937759344,2024,September,3
INV002242,2025-03-29,CUST011,PROD014,SP04,45,193.05,0.0,8687.25,5498.1,3189.15,Bank Transfer,4,0,36.71069671069671,2025,March,1
INV002243,2024-05-05,CUST103,PROD004,SP14,62,152.38,0.0,9447.56,6425.68,3021.88,Cheque,6,0,31.985824911405697,2024,May,2
INV002244,2025-01-18,CUST190,PROD068,SP15,88,61.16,0.0,5382.08,3357.2,2024.88,Cash,5,0,37.622629169391764,2025,January,1
INV002245,2025-06-25,CUST024,PROD048,SP08,131,172.28,5.0,21440.25,18446.11,2994.14,Credit Card,3,0,13.965042385233382,2025,June,2
INV002246,2025-02-16,CUST138,PROD069,SP11,44,173.84,15.0,6501.62,5524.2,977.42,Cheque,6,0,15.033483962458588,2025,February,1
INV002247,2024-03-31,CUST129,PROD065,SP15,18,98.37,15.0,1505.06,1073.34,431.72,Credit Card,4,0,28.684570714788784,2024,March,1
INV002248,2025-11-07,CUST194,PROD027,SP13,85,54.97,0.0,4672.45,3349.0,1323.45,Credit Card,1,0,28.324540658541025,2025,November,4
INV002249,2025-01-06,CUST095,PROD067,SP08,101,182.45,0.0,18427.45,11139.29,7288.16,Credit Card,5,1,39.550561797752806,2025,January,1
INV002250,2024-09-04,CUST176,PROD056,SP12,145,128.07,15.0,15784.63,13168.9,2615.73,Cash,1,0,16.571373545024496,2024,September,3
INV002251,2024-12-22,CUST152,PROD089,SP19,33,37.72,0.0,1244.76,759.66,485.1,Bank Transfer,4,0,38.97136797454932,2024,December,4
INV002252,2024-05-25,CUST020,PROD005,SP18,128,51.74,0.0,6622.72,4925.44,1697.28,Bank Transfer,2,0,25.628140703517587,2024,May,2
INV002253,2024-11-10,CUST063,PROD098,SP19,52,113.41,15.0,5012.72,4870.32,142.4,Bank Transfer,3,0,2.840773073301521,2024,November,4
INV002254,2025-03-29,CUST187,PROD006,SP09,98,75.9,0.0,7438.2,4919.6,2518.6,Bank Transfer,4,0,33.86034255599473,2025,March,1
INV002255,2024-08-17,CUST023,PROD092,SP04,29,81.11,0.0,2352.19,1639.37,712.82,Bank Transfer,5,0,30.304524719516706,2024,August,3
INV002256,2024-08-19,CUST033,PROD079,SP03,114,79.05,0.0,9011.7,7135.26,1876.44,Credit Card,1,0,20.822264389626817,2024,August,3
INV002257,2024-12-29,CUST104,PROD030,SP06,39,20.34,0.0,793.26,441.48,351.78,Credit Card,4,0,44.34611602753195,2024,December,4
INV002258,2024-07-19,CUST173,PROD029,SP09,60,88.49,5.0,5043.93,3345.6,1698.33,Credit Card,6,0,33.67076862684454,2024,July,3
INV002259,2025-04-16,CUST141,PROD069,SP06,57,173.84,0.0,9908.88,7156.35,2752.53,Cheque,1,0,27.778416935112755,2025,April,2
INV002260,2024-01-13,CUST108,PROD038,SP13,86,111.31,5.0,9094.03,6867.96,2226.07,Cash,5,0,24.4783665767542,2024,January,1
INV002261,2025-12-08,CUST035,PROD008,SP20,44,129.22,0.0,5685.68,3663.44,2022.24,Bank Transfer,6,0,35.5672496517567,2025,December,4
INV002262,2024-08-01,CUST070,PROD100,SP09,20,50.95,5.0,968.05,784.2,183.85,Credit Card,1,0,18.991787614276124,2024,August,3
INV002263,2024-08-06,CUST175,PROD001,SP15,115,34.11,0.0,3922.65,3176.3,746.35,Bank Transfer,5,0,19.02667839343301,2024,August,3
INV002264,2025-07-04,CUST165,PROD095,SP01,101,92.42,0.0,9334.42,5514.6,3819.82,Bank Transfer,6,0,40.921878381302754,2025,July,3
INV002265,2025-01-09,CUST141,PROD051,SP12,62,245.98,10.0,13725.68,8927.38,4798.3,Bank Transfer,2,0,34.95855943020673,2025,January,1
INV002266,2024-04-16,CUST089,PROD041,SP03,97,112.78,0.0,10939.66,8446.76,2492.9,Cheque,4,0,22.787728320624225,2024,April,2
INV002267,2025-08-10,CUST050,PROD100,SP10,76,50.95,5.0,3678.59,2979.96,698.63,Credit Card,1,0,18.99178761427612,2025,August,3
INV002268,2024-11-22,CUST085,PROD051,SP12,25,245.98,0.0,6149.5,3599.75,2549.75,Bank Transfer,2,0,41.46272054638588,2024,November,4
INV002269,2025-07-22,CUST119,PROD092,SP05,68,81.11,5.0,5239.71,3844.04,1395.67,Cash,4,0,26.636397815909664,2025,July,3
INV002270,2024-09-16,CUST131,PROD061,SP04,69,80.97,10.0,5028.24,3156.06,1872.18,Credit Card,3,0,37.23330628609613,2024,September,3
INV002271,2024-01-31,CUST071,PROD013,SP02,54,39.38,5.0,2020.19,1360.8,659.39,Credit Card,4,0,32.63999920799529,2024,January,1
INV002272,2024-01-30,CUST059,PROD009,SP04,85,57.47,10.0,4396.46,4042.6,353.86,Credit Card,2,0,8.048748311141237,2024,January,1
INV002273,2025-10-27,CUST140,PROD032,SP09,94,151.05,0.0,14198.7,8059.56,6139.14,Credit Card,1,0,43.23733862959285,2025,October,4
INV002274,2024-03-09,CUST038,PROD011,SP08,24,168.82,15.0,3443.93,2338.8,1105.13,Cheque,2,0,32.08921203392636,2024,March,1
INV002275,2025-08-04,CUST005,PROD067,SP11,20,182.45,0.0,3649.0,2205.8,1443.2,Bank Transfer,3,0,39.550561797752806,2025,August,3
INV002276,2024-01-10,CUST148,PROD001,SP06,70,34.11,10.0,2148.93,1933.4,215.53,Bank Transfer,5,0,10.029642659370012,2024,January,1
INV002277,2025-07-10,CUST150,PROD068,SP17,9,61.16,0.0,550.44,343.35,207.09,Credit Card,5,0,37.62262916939176,2025,July,3
INV002278,2024-01-07,CUST124,PROD071,SP19,56,90.5,0.0,5068.0,3465.28,1602.72,Cheque,5,0,31.624309392265193,2024,January,1
INV002279,2024-03-06,CUST010,PROD074,SP05,72,200.44,0.0,14431.68,9722.16,4709.52,Credit Card,1,0,32.633206944721614,2024,March,1
INV002280,2024-11-01,CUST136,PROD092,SP12,66,81.11,15.0,4550.27,3730.98,819.29,Bank Transfer,2,0,18.005305179692634,2024,November,4
INV002281,2025-04-27,CUST101,PROD044,SP13,33,166.57,0.0,5496.81,3111.9,2384.91,Credit Card,6,0,43.38716455544215,2025,April,2
INV002282,2025-11-06,CUST084,PROD057,SP12,103,92.24,0.0,9500.72,7872.29,1628.43,Bank Transfer,3,1,17.140069384215092,2025,November,4
INV002283,2025-07-29,CUST039,PROD002,SP19,49,169.37,5.0,7884.17,6913.41,970.76,Cheque,1,0,12.312773570331437,2025,July,3
INV002284,2025-03-15,CUST105,PROD078,SP13,112,13.95,5.0,1484.28,1155.84,328.44,Bank Transfer,2,0,22.12790039615167,2025,March,1
INV002285,2025-11-15,CUST026,PROD070,SP03,10,164.45,5.0,1562.28,977.1,585.18,Cash,5,0,37.45679391658345,2025,November,4
INV002286,2024-07-23,CUST129,PROD040,SP05,35,173.37,0.0,6067.95,3801.7,2266.25,Credit Card,1,0,37.347868720078445,2024,July,3
INV002287,2025-02-01,CUST025,PROD095,SP14,61,92.42,0.0,5637.62,3330.6,2307.02,Bank Transfer,2,0,40.921878381302754,2025,February,1
INV002288,2025-03-03,CUST169,PROD003,SP15,94,74.01,0.0,6956.94,4439.62,2517.32,Cheque,3,0,36.18429941899744,2025,March,1
INV002289,2025-06-07,CUST166,PROD054,SP03,110,217.35,0.0,23908.5,13899.6,10008.9,Credit Card,6,0,41.86335403726708,2025,June,2
INV002290,2025-11-15,CUST179,PROD037,SP18,5,57.11,15.0,242.72,181.45,61.27,Credit Card,4,0,25.243078444297957,2025,November,4
INV002291,2024-05-08,CUST116,PROD042,SP02,74,12.42,5.0,873.13,554.26,318.87,Credit Card,1,0,36.52033488713021,2024,May,2
INV002292,2025-06-19,CUST148,PROD032,SP03,145,151.05,10.0,19712.03,12432.3,7279.73,Credit Card,4,0,36.9303922528527,2025,June,2
INV002293,2025-12-29,CUST132,PROD096,SP17,133,62.46,0.0,8307.18,5085.92,3221.26,Credit Card,4,0,38.776817162984315,2025,December,4
INV002294,2024-10-20,CUST017,PROD058,SP13,44,56.8,10.0,2249.28,1735.36,513.92,Credit Card,3,0,22.848200312989043,2024,October,4
INV002295,2024-08-05,CUST180,PROD092,SP17,77,81.11,0.0,6245.47,4352.81,1892.66,Cheque,3,0,30.304524719516706,2024,August,3
INV002296,2025-11-23,CUST114,PROD080,SP01,128,54.57,10.0,6286.46,4968.96,1317.5,Credit Card,1,1,20.957740922554187,2025,November,4
INV002297,2024-10-26,CUST176,PROD075,SP15,27,59.3,0.0,1601.1,1225.8,375.3,Credit Card,5,0,23.440134907251267,2024,October,4
INV002298,2025-08-04,CUST108,PROD068,SP05,130,61.16,5.0,7553.26,4959.5,2593.76,Credit Card,3,0,34.339609651991324,2025,August,3
INV002299,2024-10-01,CUST050,PROD074,SP20,120,200.44,5.0,22850.16,16203.6,6646.56,Credit Card,5,0,29.0875862576017,2024,October,4
INV002300,2024-01-04,CUST169,PROD025,SP02,77,122.66,5.0,8972.58,7552.93,1419.65,Cash,5,0,15.82209353385537,2024,January,1
INV002301,2024-07-26,CUST004,PROD034,SP07,19,228.51,15.0,3690.44,2483.87,1206.57,Credit Card,3,0,32.694475455501234,2024,July,3
INV002302,2025-08-15,CUST100,PROD083,SP07,111,52.71,15.0,4973.19,4513.26,459.93,Bank Transfer,4,0,9.248188788282773,2025,August,3
INV002303,2024-09-14,CUST029,PROD018,SP05,49,212.09,5.0,9872.79,7183.89,2688.9,Bank Transfer,5,1,27.235462316123403,2024,September,3
INV002304,2024-09-25,CUST132,PROD023,SP10,73,67.67,15.0,4198.92,3095.2,1103.72,Credit Card,2,0,26.285806826517295,2024,September,3
INV002305,2024-03-11,CUST067,PROD029,SP04,65,88.49,0.0,5751.85,3624.4,2127.45,Bank Transfer,1,0,36.98723019550231,2024,March,1
INV002306,2025-12-24,CUST078,PROD046,SP13,49,59.42,0.0,2911.58,2191.28,720.3,Cheque,2,0,24.739145069000333,2025,December,4
INV002307,2025-01-14,CUST109,PROD072,SP13,98,230.13,0.0,22552.74,12743.92,9808.82,Credit Card,4,0,43.49280841263633,2025,January,1
INV002308,2024-10-07,CUST019,PROD047,SP10,37,154.79,0.0,5727.23,4717.87,1009.36,Bank Transfer,1,1,17.62387751146715,2024,October,4
INV002309,2025-12-05,CUST095,PROD047,SP03,121,154.79,5.0,17793.11,15428.71,2364.4,Bank Transfer,4,0,13.288289680668527,2025,December,4
INV002310,2025-03-18,CUST200,PROD014,SP18,132,193.05,15.0,21660.21,16127.76,5532.45,Credit Card,4,0,25.541996130231425,2025,March,1
INV002311,2024-07-06,CUST113,PROD053,SP07,138,262.93,0.0,36284.34,20185.26,16099.08,Cheque,2,0,44.36922374776557,2024,July,3
INV002312,2024-01-10,CUST003,PROD094,SP14,71,37.44,15.0,2259.5,1916.29,343.21,Bank Transfer,6,0,15.18964372648816,2024,January,1
INV002313,2024-04-16,CUST088,PROD076,SP13,148,73.63,5.0,10352.38,7823.28,2529.1,Credit Card,5,0,24.430131042330363,2024,April,2
INV002314,2024-03-31,CUST039,PROD013,SP04,100,39.38,0.0,3938.0,2520.0,1418.0,Cheque,3,0,36.00812595226003,2024,March,1
INV002315,2025-08-27,CUST174,PROD092,SP13,51,81.11,0.0,4136.61,2883.03,1253.58,Cheque,1,0,30.304524719516706,2025,August,3
INV002316,2024-03-17,CUST095,PROD013,SP09,22,39.38,0.0,866.36,554.4,311.96,Cheque,4,0,36.00812595226003,2024,March,1
INV002317,2024-07-05,CUST114,PROD052,SP08,23,141.5,0.0,3254.5,2124.05,1130.45,Credit Card,5,0,34.734982332155475,2024,July,3
INV002318,2025-12-19,CUST144,PROD071,SP15,71,90.5,0.0,6425.5,4393.48,2032.02,Credit Card,5,0,31.624309392265193,2025,December,4
